,Date,User,Tweet
497,2015-08-12 17:36:55+00:00,_misspops,Talking #Xenophia on #IAm @Vuzu. Witj @KhanyiMbau &amp; @JSomething.
498,2015-07-22 09:24:56+00:00,ACMSWits,"When migrants themselves are organised, they begin to realize the power of the collective will - Faulkner @PILG2015 #xenophia #migration"
499,2015-07-08 13:00:33+00:00,Pretending2Be,Investigation should go to the top &amp; university should loose scholarships &amp; recruitment options #xenophia  http://t.co/ZrM3Vpoojr
500,2015-06-08 14:55:39+00:00,PletuneB,#Music and #Sports are powerful in #SA. These two had the power to bring a stop to #Apartheid and #Xenophia.
501,2015-05-22 10:05:02+00:00,benjieluv,"#Xenophia, #Terrorism &amp; Religious intolerance are now creating Artificial Borders among #Africans, says Pres @JDMahama at #Oxford lecture"
502,2015-05-13 17:19:36+00:00,WilfredoAmrRuiz,Muslim-Bashing Can Be Very Lucrative http://t.co/QKY2AY5kHe via @TheDeansreport @AnalistaInter #pamgeller #xenophia #islamophobia
503,2015-05-04 14:32:51+00:00,jmboga,@MyANC_ @101Ethiopia fight and stop #Xenophia first
504,2015-04-24 15:50:21+00:00,CatyClement,"Une vision africaine sur les Xénophobies africaines #Xenophia #Afrique
 http://t.co/HmssRLjuzT via @jeune_afrique"
505,2015-04-24 08:58:47+00:00,Asambiz,@CapitalFMMw: Most shops  are closed in the wake of activists calls to boycott S. African products #Xenophia #Malawi http://t.co/wboFYIdty7
506,2015-04-23 04:08:22+00:00,B_Mbovu,Be blessed. .....say no to #xenophia/#afrophobia yiba nothando olungena nzondo... @ Upper Woodstock https://t.co/6eJ9GORNPJ
507,2015-04-22 12:13:39+00:00,Mbanduli,there was a #xenophia in #soweto no #army there was #xenophobia in the westrand no #army there was #xenophobia in the eastrand #no #army
508,2015-04-21 17:11:32+00:00,AusiDini,I have really appreciated how you have filtered/challenged some hysteria around #xenophia attacks @RickyEMarima...couldnt have been easy
509,2015-04-20 15:02:27+00:00,NikkiMunsie,Zuma says the media was wrong to publish pics of victims of xenophobia !!! Typical - always looking to hide the truth !!! #Zuma #Xenophia
510,2015-04-20 12:12:29+00:00,DuduMsomi,@nombonisogasa were things lost in translation or deliberate scapegoat? Am having a sick feeling in pit of my stomach #WeAreAfrica #Xenophia
511,2015-04-20 09:54:38+00:00,UNHCR_Arabic,"المفوضية ترحب بجهود جنوب #افريقيا لمعالجة ظاهرة العداء للأجانب على أراضيها
http://t.co/PXDBObeeBi
#Xenophia http://t.co/K1FDoDu1rJ"
512,2015-04-20 07:00:04+00:00,MOSTHEBE,The current 53 African states leaders are the worst thing to happen to us after colonialism. #Xenophia #Mediterranean #Libya #SouthAfrica
513,2015-04-20 05:05:24+00:00,NikkiMunsie,"""I am not African because I was born in Africa but because Africa was born in me""! #NoToXenophobia #Xenophia #leadsa http://t.co/KBuGviUltC"
514,2015-04-20 02:02:05+00:00,RISEfm943,"Interesting what SAFA has done to sensitise the public on the evils of #Xenophia, Shaun tells you all about that in the next 30. (SL)"
515,2015-04-19 15:41:55+00:00,Jenn_Lep,1 minute of noise to say no to #Xenophia at the @PRISMawards
516,2015-04-19 15:24:07+00:00,DejiAmao,@ewnreporter why didnt the king comeout sooner to clarify his Zulu to English translation earlier?#Xenophia
517,2015-04-19 13:43:28+00:00,LucianoLuni,So beautiful seeing communities standing up against #Xenophia #Afrophobia.
518,2015-04-19 11:16:58+00:00,Craig_Parker,Maybe the Xenophobes follow Zuma's example. He said foreigners can't own land in SA i.e. they're not wanted. Time to rethink...? #Xenophia
519,2015-04-18 21:58:02+00:00,xtinamagwaza,One thing you absolutely don't want to do is read the comments section under #Xenophia news articles. Shocking.
520,2015-04-18 21:10:19+00:00,JessicaKramerZA,. @ToyaDelazy speaking out against #Xenophia with 'Why hate' at #CAFCT @texxandthecity @GreenpopSA http://t.co/gHsf1YauNc
521,2015-04-18 20:16:27+00:00,Nozigi,@SAfmnews Zille is part of #Xenophia calling black in CPT refugees. Shut up.
522,2015-04-18 19:23:30+00:00,Mahammad_13,"Once we cried 4 da pain caused on u by da whites, but now we cried 4 da pain u caused #Xenophia #Muderers #Savagers"
523,2015-04-18 18:54:15+00:00,forbeesta,"#Mugabe: ""The act of treating other Africans in that horrible way can never be condoned by anyone."" #Xenophia"
524,2015-04-18 14:09:28+00:00,PrinceMorake,interesting facts about #Africa in the wake of #xenophia. http://t.co/PKQxskzn3h
525,2015-04-18 11:38:38+00:00,AbiodunOmonijo,"#SA police walkaway from looting of foreigners' shops.
The state is culpable in the #XenophobiaSA attacks.
#Xenophia http://t.co/wIAPArA3dN"
526,2015-04-18 11:02:01+00:00,Lwazistos,"#SouthAfrica is the greatest country in #Africa, full of possibilities, hence every African dreams of coming here. We'll overcome #Xenophia"
527,2015-04-18 10:40:34+00:00,mjameeel,"The killing in South Africa is tagged #Xenophia because those perpetrators are not #Muslims. Else, it would've been simply called #Terrorism"
528,2015-04-18 08:34:57+00:00,loobangs,Students movement in Zim wanna boycott S.A?  businesses that provide jobs to their citizens? #XenophobiaMustFall #StopXenophobia  #Xenophia
529,2015-04-18 08:34:50+00:00,localstarnews,"""@BrunoJamisse: #oneafrica #XenophobicSA #xenophobicattacks #XenophobiaMustFall #Xenophia http://t.co/QcTdC67FHQ"""
530,2015-04-18 08:33:02+00:00,BrunoJamisse,#oneafrica #XenophobicSA #xenophobicattacks #XenophobiaMustFall #Xenophia http://t.co/k0dft81feL
531,2015-04-18 07:52:05+00:00,SusanSmit19,"Seems apt. ""Some People"" by Wislawa Szymborska. #Xenophia #poetry #WeAreAfrica #NoToXenophobia http://t.co/tqwwIXaPlx"
532,2015-04-18 07:44:07+00:00,ninohendricks,"Is it really about #Xenophia or is about the opportunity to score ""free goodies"" through #looting?"
533,2015-04-18 07:41:03+00:00,HAKSOAT,"@Gidi_Traffic A few months after Nelson Rolihlala Mandela left, the South Africans now claim #Xenophia ."
534,2015-04-18 06:58:16+00:00,stoephel,#Xenophia #Racism #Afrophobia #CriminalMinds ...whatever it is... http://t.co/SGx1WtVxWG
535,2015-04-18 06:31:02+00:00,MuleyaM,"Public awareness campaings on integration, interdependence needed. Encourage cultural exchange so SA insularity is reduced #Xenophia"
536,2015-04-18 06:15:04+00:00,MuleyaM,"When all poor migrants are killed, one assumes the lives of South Africans will become better. Access to all services &amp; jobs.Stop #Xenophia"
537,2015-04-18 06:13:50+00:00,cardimore,@kwamchetsi Should see the cartoon below #xenophobicattacks #Xenophia #KOT #Magazetini @TheStarKenya @dailynation http://t.co/0wVCQxia68
538,2015-04-18 06:13:43+00:00,MuleyaM,Blaming all criminality on a relatively small immigrant population is lazy &amp; assumes South Africans are squeky clean. Stop #Xenophia
539,2015-04-18 05:46:34+00:00,cardimore,Mohamed Abdirahim Abdullahi is Syrian @kwamchetsi Ok...thats a new one #xenophobicattacks #Xenophia #KOT http://t.co/Q227FXtJzh
540,2015-04-18 05:38:37+00:00,hlezingwenya,"So wrong that they're under SADC and COMESA. 
Those bodies ensure we share resources in southern Africa, human inclusive #Xenophia"
541,2015-04-18 05:15:16+00:00,AyeshaR_786,@SAPoliceService #Xenophia I would prefer all suspects arrested for Violence be Fined. Bail and Warning are Not Enough Deterrent.
542,2015-04-18 04:57:13+00:00,JcdupOnline,Busy night for #Xenophia  https://t.co/erbdnqz5aB
543,2015-04-18 04:41:31+00:00,JcdupOnline,"It's time to pull a #Xenophia on #Eskom SOON, getting sick of this!"
544,2015-04-18 03:47:29+00:00,1Ladim,#Afrophobia #Xenophia #Police watchin &amp; laughn @UN @SAPresident @1Ladim @ogundamisi @omojuwa @Waziriadio @BarackObama http://t.co/W7qDmm2hDy
545,2015-04-17 23:49:29+00:00,tsitsi_boi,"#Xenophia marches all around the country, except for Isipingo, Chattsworth, etc in KZN"
546,2015-04-17 22:24:46+00:00,patulanisamson,#Xenophia  #Alexandra an Ethiopian shop looted of all it's stock.(@kgothatsomoagle) http://t.co/8KDAsZtSHV
547,2015-04-17 22:01:22+00:00,craigjsa,"Thank u @ChangeAgentSA @Abramjee @lead_sa in trying 2 unite our beloved #SouthAfrica against #Xenophia 
#CryOurBelovedCountry"
548,2015-04-17 21:51:31+00:00,ewnreporter,#Xenophia  #Alexandra an Ethiopian shop looted of all it's stock.(@kgothatsomoagle) http://t.co/qRB9zneQvY
549,2015-04-17 19:39:34+00:00,SamuelHardy93,"Get a load of this, racist @UKIP blogger @Alex_WoodUKIP.  #ukipfail #ukip #generalelection #racism #xenophia http://t.co/YP5Pgj7AUR"
550,2015-04-17 19:17:50+00:00,nndi_munei,"non-zulus (esp Vendas) in Durban, please carry your ID around with you.... it might just save your life.
#xeNOphia"
551,2015-04-17 19:00:44+00:00,leebie155,@ECRBreakfast @ecr9495 well done on your #xenophia ad... definitely #foodforthought
552,2015-04-17 18:34:03+00:00,Muhia_JM,"@KTNKenya,its a shame Africans turning against each other cos of propaganda. That's not what the Late Mandela 4t 4.#Xenophia #FridayBriefing"
553,2015-04-17 18:17:05+00:00,mbulelo_tatana,"If this #Xenophia doesn't stop, what's stopping the #Zulu's from attacking other races and soon, other cultures like #Xhosa's #tribalism"
554,2015-04-17 14:23:24+00:00,Gsntalkactivity,If only Mendela were alive  #Xenophia #Aparthied #Nonsense
555,2015-04-17 13:31:53+00:00,owenmafukele,A gimmick of Siyanqoba campaign by the ANC led government is the missing part of the puzzle in the bid to extinguish #xenophia @gwalax
556,2015-04-17 10:50:45+00:00,TMaatjie,"#Xenophia does not need to be discussed only in @ParliamentofRSA , responsible leaders should visit the affected arrears to bring control."
557,2015-04-17 09:58:49+00:00,AndileMlondo,In the midst of all this #Xenophia Orlando Pirates FC is off to represent the cowntry in Gabon. Strength to them.........
558,2015-04-17 08:00:57+00:00,localstarnews,The south african YOUTH is VOICING OUT AGAINST #xenophia  #xenophobicattacks #XenophobicSA #WeAreAfrica http://t.co/NUr81WJIxb
559,2015-04-17 05:55:09+00:00,MosesLougan,Rumour has it that there are pre-meditated attacks on foreign nationals across some Joburg regions today. #Xenophia #XenophobiaMustFall
560,2015-04-17 05:29:40+00:00,cornedupreez1,"@JacaNews This is a shame for South Africa,and the world!!We must all pray that this #Xenophia STOPS!!!"
561,2015-04-16 20:22:49+00:00,Lwazistos,"We can come up with all these big names like #xenophia or #Afrophobia, as a farmer, what I know is ""ZINGAHLABANA ZIYALAMBA""."
562,2015-04-16 19:50:48+00:00,missbronni,"#MoreZenLessPhobia
#Xenophia 
#NoToXenophobia http://t.co/rEDIffcgmt"
563,2015-04-16 19:43:42+00:00,DuduMsomi,Recognizing #power in another does not diminish your own. - Joss Whedon #leadership #xenophia #Africa
564,2015-04-16 19:39:54+00:00,Sbonko,"Lev 19:33 'And if a foreigner lives with you in your land, you shall not mistreat him. http://t.co/4EkHdcqmPO #XenophobicSA #xenophia"
565,2015-04-16 19:20:58+00:00,lethu09,In all of this #xenophia attacks not a single person has been arrested. #No2Xenophobia #NotInMyName #NotInOurName
566,2015-04-16 18:37:12+00:00,Brian_jaz,"Meanwhile the president aint saying / doing shit. Wow
#Xenophia"
567,2015-04-16 17:47:49+00:00,MarkSampsonCT,Great interview @5FM re #Xenophia good to hear the other side Bottom line STOP THE VIOLENCE #cantfind5thelement# #cryingblood
568,2015-04-16 17:23:58+00:00,skwaya4higher,"We happy he did but have url spoken to our King? ""@MyANC_: #ANCTG Comrade Zweli #Xenophia #NotInOurName http://t.co/jZHMp2cXOR"""
569,2015-04-16 17:19:07+00:00,MYANC,#ANCTG Comrade Zweli Mkhize joined the KZN Provincial Peace March against #Xenophia #NotInOurName http://t.co/7kPCZtClSQ
570,2015-04-16 13:14:13+00:00,valgambo,Say no to #Xenophia  https://t.co/jnv3zeiMn4
571,2015-04-16 13:13:59+00:00,sadickmohamed,"@PresidencyZA @CapeTalk567 Thx Mr Pres 4 speaking out, but anger from #SouthAfrica has nothing to do with #xenophia it is the slow progress"
572,2015-04-16 12:39:08+00:00,shordyyyyy,If u listened 2 gud muzic u wudnt dare think of playing part in this xenophobic attack #Xenophia
573,2015-04-16 12:07:19+00:00,danwibg,Rubber bullets used to disperse #Benoni xenophobic crowd http://t.co/PY7XhUKlJU via @eNCAnews #xenophia #SouthAfrica #NotoXenophobia
574,2015-04-16 07:49:31+00:00,princegael,"Maintenant on ne sort plus , ces gens qui coupe de têtes de gens comme ça , envie de vomir #xenophia in durban ,... http://t.co/v4WvcXJMFO"
575,2015-04-16 07:45:33+00:00,Proff_Frank,@AdrianaStuijt A DISGRACE FOR ALL AS SOUTH AFRICANS. STOP THE VIOLENCE AND GREED FOR POWER. WHAT WE SOW WE REAP. #Xenophia #NoToXenophobia
576,2015-04-16 05:46:53+00:00,SammyJoeR,The way CNN portrays  our images of #Xenophia 😒😒😒😡
577,2015-04-16 01:13:39+00:00,museruka_emma,#XenophobicSA #xenophobicattacks #XenophobiaMustFall #saynotoxenophobia #Xenophia #southafrica #Shameless #nelsonmandela #carelessworld
578,2015-04-15 21:17:54+00:00,DiBroodryk,"“@MarykeVermaak: #MoreZenLessPhobia
I LOVE this! Agreed - that would be SO ideal
#Xenophia 
#NoToXenophobia http://t.co/9Wpm1ViUEM”"
579,2015-04-15 21:08:57+00:00,MarykeVermaak,"#MoreZenLessPhobia
I LOVE this!
Seems like CT somewhere, but it still applies!
#Xenophia 
#NoToXenophobia http://t.co/3UYfBzBmns"
580,2015-04-15 21:05:30+00:00,bmariaam,In solidarity with those getting ready for tomorrow to march for peace &amp; against #xenophia in #Durban  #WeAreOne #Simunye #NoToXenophobia
581,2015-04-15 16:39:46+00:00,losbiano,@robertmarawa they sitting in offices calling #Xenophia #Afrophobia where is Leadership when u need it I say #NoToXenophobia #WeAreOne
582,2015-04-15 15:05:39+00:00,rongwinyai,at this point in time i can safely say i have a bitter taste in my mouth over the #SouthAfrican #xeNophia attacks... #NOFam
583,2015-04-15 14:38:38+00:00,silva_kaps,Is this how South Africa is paying back to African countries after its FREEDOM? #XENOPHIA @SAgovnews @SABCNewsOnline
584,2015-04-15 13:55:08+00:00,timothy12vib,"#Xenophia is no joke""@ntsikimazwai: But ""@nteah: @YendeAyanda @ntsikimazwai  it's not tribalism. Where is sense of humour in these streets?"""
585,2015-04-15 13:35:35+00:00,hisilow,African states rush to aid xenophobia victims in S. Africa #AA @anadoluagency http://t.co/Rw46XQv6Ic #Xenophia #XenophobicSA
586,2015-04-15 13:31:25+00:00,Thapsie_1,"Lephyiga's bf maybe  ""@nealcol: Hmm. @SAPoliceService say social media exaggerating #Xenophia problem. But then where's #senzo killer?"""
587,2015-04-15 13:25:43+00:00,Proff_Frank,Imagine foreign countries also tell South Africans - we will put you all in refugee camps. Geez. Imagine we get attacked abroad.#Xenophia
588,2015-04-15 11:41:43+00:00,patulanisamson,#JoburgCBD #Xenophia It is NOT clear whether the attack on the Ethiopian man was linked to threats to foreign owned shops or just a fight
589,2015-04-15 11:40:08+00:00,MarykeVermaak,#JoburgCBD #Xenophia It is NOT clear whether the attack on the Ethiopian man was linked to threats to foreign owned shops or just a fight MV
590,2015-04-15 10:26:36+00:00,YusufAliTukule,"""@Sophie_Mokoena: @bkasure: @sarahkimani  @SABCNewsOnline @SABCNewsOnline you see results of #Xenophia reality to ppl http://t.co/idnPP5v1NH"
591,2015-04-14 17:46:06+00:00,suraya_asmal,The more news I read. The more ashamed I am of my country. #Xenophia
592,2015-04-14 17:43:26+00:00,Chefsphe,Uphi uZwelithini? because he encouraged #Xenophia! #Leadership
593,2015-04-14 17:16:30+00:00,TYN10__,"RT ""@Emperor_Aztec: #Xenophia is shit man. Stop that kak. Amasiba kuphela."""
594,2015-04-14 17:14:24+00:00,Emperor_Aztec,#Xenophia is shit man. Stop that kak. Amasiba kuphela.
595,2015-04-14 16:38:20+00:00,rebas_dad,#Etv #Sabc I dare you guys to disrupt your daily shows by screening #Xenophia message so people are informed #SouthAfricansAgainstXenophobia
596,2015-04-14 09:34:33+00:00,Keith_AM,I feel the govt reacts weakly to #xenophia based attacks as they view it as a form of respite from service... http://t.co/hNQb6Sfnsb
597,2015-04-13 16:51:32+00:00,MacJordaN,This article gives you a better &amp; clearer meaning to #Xenophia &amp; #racism in South Africa - http://t.co/FmPXLauXD0 #XenophobicSA
598,2015-04-11 10:12:41+00:00,solarbae_zw,"""A hand isn't a f-foot, but I need them both to hunt.” Peadar Ó Guilín on #Xenophia and #diversity"
599,2015-04-04 15:21:37+00:00,KaraboKbmags,We did not struggle to embrace an intolerant society #xenophia @MothibiGomolemo
600,2015-02-27 16:07:36+00:00,ImaginedWNow,#Xenophia is unreasonable #fear. Fear has never ever been good for anyone. http://t.co/jWpkrlQQXy http://t.co/DttzkCWh98
601,2015-01-23 05:29:09+00:00,tshidimoseki,"""@Iam_Thobeka: #Xenophia sies!!! amanyala wodwa! :("" what's happening? Xenophobia attacks back?"
602,2015-01-23 04:44:31+00:00,Iam_Bonge,#Xenophia sies!!! amanyala wodwa! :(
603,2015-01-14 15:51:44+00:00,Lungstar88,Is ıt true that our government now has strıct polıcıes agaınst employıng foreıgners?? #Xenophıa or #EmploymentEquıty?
